OBJECTID,FKLPROVID,SPROVINCE,FKLMUNICID,SMUNICIPAL,FKLWARDID,PKLVDNUMBE
16963,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702027.00000,76250369.00000
16964,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702026.00000,76250370.00000
16965,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702028.00000,76250381.00000
16966,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702025.00000,76250392.00000
16967,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702017.00000,76250404.00000
16968,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702028.00000,76250415.00000
16969,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702017.00000,76250426.00000
16970,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702026.00000,76250437.00000
16971,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701009.00000,76250448.00000
16972,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702025.00000,76250459.00000
16973,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701009.00000,76250460.00000
16974,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702029.00000,76250482.00000
16975,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701015.00000,76250505.00000
16976,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701009.00000,76250516.00000
16977,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701015.00000,76250527.00000
16978,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701015.00000,76250538.00000
16979,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701014.00000,76250549.00000
16980,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701014.00000,76250550.00000
16981,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701015.00000,76250561.00000
16982,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701008.00000,76250572.00000
16983,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702027.00000,76250583.00000
16984,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702019.00000,76250594.00000
16985,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701012.00000,76250606.00000
16986,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702022.00000,76250617.00000
16987,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702022.00000,76250628.00000
16988,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701016.00000,76250639.00000
16989,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701013.00000,76250640.00000
16990,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701013.00000,76250651.00000
16991,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701011.00000,76250662.00000
16992,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702028.00000,76250673.00000
16993,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702019.00000,76250684.00000
16994,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702019.00000,76250695.00000
16995,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702018.00000,76250707.00000
16996,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702019.00000,76250718.00000
16997,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702020.00000,76250729.00000
16998,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701013.00000,76250730.00000
16999,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701008.00000,76250741.00000
17000,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701008.00000,76250752.00000
17001,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701010.00000,76250763.00000
17002,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701011.00000,76250774.00000
17003,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701011.00000,76250796.00000
17004,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701012.00000,76250808.00000
17005,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701011.00000,76250819.00000
17006,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701014.00000,76250820.00000
17007,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702029.00000,76250831.00000
17008,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702026.00000,76250853.00000
17009,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702020.00000,76250864.00000
17010,7.00000,Limpopo,7023.00000,LIM473 - Makhuduthamaga [Ngwaritsi],94703001.00000,76250875.00000
17011,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702019.00000,76250886.00000
17012,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701012.00000,76250897.00000
17013,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701012.00000,76250909.00000
17014,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701012.00000,76250910.00000
17015,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701009.00000,76250921.00000
17016,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701016.00000,76250932.00000
17017,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701011.00000,76250943.00000
17018,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702019.00000,76250954.00000
17019,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702020.00000,76250965.00000
17020,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702020.00000,76250976.00000
17021,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702020.00000,76250987.00000
17022,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702022.00000,76250998.00000
17023,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702021.00000,76251001.00000
17024,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702021.00000,76251012.00000
17025,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702021.00000,76251023.00000
17026,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702024.00000,76251034.00000
17027,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702024.00000,76251045.00000
17028,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702023.00000,76251056.00000
17029,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702025.00000,76251067.00000
17030,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702017.00000,76251078.00000
17031,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702025.00000,76251089.00000
17032,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702026.00000,76251090.00000
17033,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702026.00000,76251102.00000
17034,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702027.00000,76251124.00000
17035,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702027.00000,76251135.00000
17036,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702028.00000,76251146.00000
17037,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702017.00000,76251157.00000
17038,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702029.00000,76251168.00000
17039,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702028.00000,76251179.00000
17040,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701014.00000,76251180.00000
17041,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701008.00000,76251191.00000
17042,7.00000,Limpopo,5020.00000,LIM471 - Ephraim Mogale [Marble Hall],94701010.00000,76251203.00000
17043,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702025.00000,76251214.00000
17044,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702025.00000,76251225.00000
17045,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702021.00000,76251236.00000
17046,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702024.00000,76251247.00000
17047,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702028.00000,76251258.00000
17048,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702029.00000,76251269.00000
17049,7.00000,Limpopo,5021.00000,LIM472 - Elias Motsoaledi [Groblersdal],94702029.00000,76251270.00000
17050,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305010.00000,76260012.00000
17051,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305001.00000,76260023.00000
17052,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305003.00000,76260034.00000
17053,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305004.00000,76260045.00000
17054,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305004.00000,76260067.00000
17055,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305005.00000,76260078.00000
17056,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305007.00000,76260089.00000
17057,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305005.00000,76260090.00000
17058,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305006.00000,76260102.00000
17059,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305007.00000,76260113.00000
17060,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305006.00000,76260124.00000
17061,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305010.00000,76260135.00000
17062,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305007.00000,76260146.00000
17063,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305002.00000,76260157.00000
17064,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305003.00000,76260168.00000
17065,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305005.00000,76260179.00000
17066,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305011.00000,76260180.00000
17067,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305012.00000,76260191.00000
17068,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305008.00000,76260203.00000
17069,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305009.00000,76260214.00000
17070,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305014.00000,76260225.00000
17071,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305014.00000,76260236.00000
17072,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305013.00000,76260247.00000
17073,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305013.00000,76260258.00000
17074,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305013.00000,76260269.00000
17075,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305006.00000,76260270.00000
17076,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305011.00000,76260281.00000
17077,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305009.00000,76260292.00000
17078,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305002.00000,76260304.00000
17079,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305002.00000,76260315.00000
17080,7.00000,Limpopo,7704.00000,LIM333 - Greater Tzaneen [Tzaneen],93303026.00000,76260337.00000
17081,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305008.00000,76260348.00000
17082,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305014.00000,76260359.00000
17083,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305012.00000,76260360.00000
17084,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305011.00000,76260371.00000
17085,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305008.00000,76260382.00000
17086,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305013.00000,76260393.00000
17087,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305009.00000,76260405.00000
17088,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305009.00000,76260416.00000
17089,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305010.00000,76260427.00000
17090,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305003.00000,76260438.00000
17091,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305008.00000,76260449.00000
17092,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305006.00000,76260450.00000
17093,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305004.00000,76260461.00000
17094,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305005.00000,76260472.00000
17095,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305004.00000,76260483.00000
17096,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305002.00000,76260494.00000
17097,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305001.00000,76260506.00000
17098,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305001.00000,76260517.00000
17099,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305003.00000,76260528.00000
17100,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305008.00000,76260539.00000
17101,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305014.00000,76260540.00000
17102,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305012.00000,76260551.00000
17103,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305011.00000,76260562.00000
17104,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305006.00000,76260573.00000
17105,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305007.00000,76260584.00000
17106,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305005.00000,76260595.00000
17107,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305002.00000,76260607.00000
17108,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305003.00000,76260618.00000
17109,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305004.00000,76260629.00000
17110,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305009.00000,76260630.00000
17111,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305010.00000,76260641.00000
17112,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305011.00000,76260652.00000
17113,7.00000,Limpopo,7028.00000,LIM335 - Maruleng [Hoedspruit],93305012.00000,76260663.00000
17114,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505001.00000,76270013.00000
17115,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505001.00000,76270024.00000
17116,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505020.00000,76270035.00000
17117,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505020.00000,76270046.00000
17118,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505019.00000,76270057.00000
17119,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505013.00000,76270068.00000
17120,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505020.00000,76270079.00000
17121,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505019.00000,76270080.00000
17122,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505019.00000,76270091.00000
17123,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505025.00000,76270103.00000
17124,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505021.00000,76270114.00000
17125,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505021.00000,76270125.00000
17126,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505019.00000,76270136.00000
17127,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505025.00000,76270147.00000
17128,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505025.00000,76270158.00000
17129,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505023.00000,76270170.00000
17130,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505024.00000,76270181.00000
17131,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505022.00000,76270192.00000
17132,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505023.00000,76270204.00000
17133,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505017.00000,76270215.00000
17134,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505022.00000,76270226.00000
17135,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505022.00000,76270237.00000
17136,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505026.00000,76270248.00000
17137,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505016.00000,76270259.00000
17138,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505018.00000,76270260.00000
17139,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505018.00000,76270271.00000
17140,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505015.00000,76270282.00000
17141,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505017.00000,76270293.00000
17142,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505013.00000,76270305.00000
17143,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505013.00000,76270316.00000
17144,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505026.00000,76270327.00000
17145,7.00000,Limpopo,7715.00000,LIM354 - Polokwane [Pietersburg],93504001.00000,76270338.00000
17146,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505015.00000,76270349.00000
17147,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505016.00000,76270350.00000
17148,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505021.00000,76270361.00000
17149,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505017.00000,76270372.00000
17150,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505024.00000,76270383.00000
17151,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505025.00000,76270406.00000
17152,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505023.00000,76270417.00000
17153,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505023.00000,76270428.00000
17154,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505019.00000,76270439.00000
17155,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505025.00000,76270440.00000
17156,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505025.00000,76270451.00000
17157,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505001.00000,76270462.00000
17158,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505023.00000,76270473.00000
17159,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505020.00000,76270484.00000
17160,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505019.00000,76270495.00000
17161,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505026.00000,76270507.00000
17162,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505026.00000,76270518.00000
17163,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505017.00000,76270529.00000
17164,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505013.00000,76270530.00000
17165,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505021.00000,76270541.00000
17166,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505026.00000,76270552.00000
17167,7.00000,Limpopo,7716.00000,LIM355 - Lepele-Nkumpi [Lebowakgomo],93505026.00000,76270563.00000
17168,7.00000,Limpopo,7704.00000,LIM333 - Greater Tzaneen [Tzaneen],93303003.00000,76280014.00000
17169,7.00000,Limpopo,7704.00000,LIM333 - Greater Tzaneen [Tzaneen],93303002.00000,76280025.00000
17170,7.00000,Limpopo,7704.00000,LIM333 - Greater Tzaneen [Tzaneen],93303002.00000,76280036.00000
17171,7.00000,Limpopo,7704.00000,LIM333 - Greater Tzaneen [Tzaneen],93303003.00000,76280058.00000
